Observation,Region,Quarter,Year,Team_name,Elo
30,LCS,Spring,2016,Team SoloMid,2702.7876566038085
30,LCS,Spring,2016,Counter Logic Gaming,2728.679197829273
30,LCS,Spring,2016,EnVyUs,
30,LCS,Spring,2016,Clutch Gaming,
30,LCS,Spring,2016,Phoenix1,
30,LCS,Spring,2016,Renegades,2630.474745849201
30,LCS,Spring,2016,Team Impulse,2702.0315325806996
30,LCS,Spring,2016,Echo Fox,2642.914423714417
30,LCS,Spring,2016,100 Thieves,
30,LCS,Spring,2016,Immortals,2801.0144428605145
30,LCS,Spring,2016,Apex,
30,LCS,Spring,2016,Flyquest,
30,LCS,Spring,2016,Cloud9,2702.059900371669
30,LCS,Spring,2016,NRG Esports,2719.25068265203
30,LCS,Spring,2016,Golden Guardians,
30,LCS,Spring,2016,Team Liquid,2727.668833991811
30,LCS,Spring,2016,OpTic Gaming,
30,LCS,Spring,2016,FlyQuest,
30,LCS,Spring,2016,Dignitas,2643.1185835465767
31,LCS,Spring,2016,Team Impulse,2702.0315325806996
31,LCS,Spring,2016,Flyquest,
31,LCS,Spring,2016,Golden Guardians,
31,LCS,Spring,2016,Apex,
31,LCS,Spring,2016,Phoenix1,
31,LCS,Spring,2016,EnVyUs,
31,LCS,Spring,2016,Dignitas,2643.1185835465767
31,LCS,Spring,2016,OpTic Gaming,
31,LCS,Spring,2016,NRG Esports,2719.25068265203
31,LCS,Spring,2016,Counter Logic Gaming,2728.679197829273
31,LCS,Spring,2016,100 Thieves,
31,LCS,Spring,2016,Team SoloMid,2702.7876566038085
31,LCS,Spring,2016,Clutch Gaming,
31,LCS,Spring,2016,Renegades,2614.5381804686162
31,LCS,Spring,2016,Echo Fox,2642.914423714417
31,LCS,Spring,2016,Immortals,2801.0144428605145
31,LCS,Spring,2016,Cloud9,2717.9964657522537
31,LCS,Spring,2016,Team Liquid,2727.668833991811
31,LCS,Spring,2016,FlyQuest,
32,LCS,Spring,2016,Golden Guardians,
32,LCS,Spring,2016,Dignitas,2643.1185835465767
32,LCS,Spring,2016,Flyquest,
32,LCS,Spring,2016,Counter Logic Gaming,2712.78401055308
32,LCS,Spring,2016,Apex,
32,LCS,Spring,2016,100 Thieves,
32,LCS,Spring,2016,Team Liquid,2727.668833991811
32,LCS,Spring,2016,Echo Fox,2642.914423714417
32,LCS,Spring,2016,OpTic Gaming,
32,LCS,Spring,2016,Immortals,2816.9096301367076
32,LCS,Spring,2016,EnVyUs,
32,LCS,Spring,2016,Cloud9,2717.9964657522537
32,LCS,Spring,2016,Renegades,2614.5381804686162
32,LCS,Spring,2016,FlyQuest,
32,LCS,Spring,2016,Phoenix1,
32,LCS,Spring,2016,NRG Esports,2719.25068265203
32,LCS,Spring,2016,Team SoloMid,2702.7876566038085
32,LCS,Spring,2016,Team Impulse,2702.0315325806996
32,LCS,Spring,2016,Clutch Gaming,
33,LCS,Spring,2016,Team SoloMid,2719.374793826304
33,LCS,Spring,2016,Clutch Gaming,
33,LCS,Spring,2016,100 Thieves,
33,LCS,Spring,2016,NRG Esports,2719.25068265203
33,LCS,Spring,2016,OpTic Gaming,
33,LCS,Spring,2016,Team Liquid,2727.668833991811
33,LCS,Spring,2016,FlyQuest,
33,LCS,Spring,2016,Immortals,2816.9096301367076
33,LCS,Spring,2016,Echo Fox,2626.3272864919213
33,LCS,Spring,2016,Counter Logic Gaming,2712.78401055308
33,LCS,Spring,2016,Renegades,2614.5381804686162
33,LCS,Spring,2016,Dignitas,2643.1185835465767
33,LCS,Spring,2016,EnVyUs,
33,LCS,Spring,2016,Golden Guardians,
33,LCS,Spring,2016,Phoenix1,
33,LCS,Spring,2016,Apex,
33,LCS,Spring,2016,Cloud9,2717.9964657522537
33,LCS,Spring,2016,Flyquest,
33,LCS,Spring,2016,Team Impulse,2702.0315325806996
34,LCS,Spring,2016,OpTic Gaming,
34,LCS,Spring,2016,Team SoloMid,2719.374793826304
34,LCS,Spring,2016,Immortals,2816.9096301367076
34,LCS,Spring,2016,FlyQuest,
34,LCS,Spring,2016,Golden Guardians,
34,LCS,Spring,2016,Dignitas,2643.1185835465767
34,LCS,Spring,2016,Team Liquid,2727.668833991811
34,LCS,Spring,2016,Team Impulse,2683.021935773331
34,LCS,Spring,2016,Cloud9,2717.9964657522537
34,LCS,Spring,2016,EnVyUs,
34,LCS,Spring,2016,NRG Esports,2738.2602794593986
34,LCS,Spring,2016,Apex,
34,LCS,Spring,2016,Echo Fox,2626.3272864919213
34,LCS,Spring,2016,Clutch Gaming,
34,LCS,Spring,2016,Phoenix1,
34,LCS,Spring,2016,Flyquest,
34,LCS,Spring,2016,Counter Logic Gaming,2712.78401055308
34,LCS,Spring,2016,Renegades,2614.5381804686162
34,LCS,Spring,2016,100 Thieves,
35,LCS,Spring,2016,OpTic Gaming,
35,LCS,Spring,2016,Dignitas,2643.1185835465767
35,LCS,Spring,2016,Renegades,2614.5381804686162
35,LCS,Spring,2016,Apex,
35,LCS,Spring,2016,100 Thieves,
35,LCS,Spring,2016,Immortals,2831.8825865342355
35,LCS,Spring,2016,FlyQuest,
35,LCS,Spring,2016,NRG Esports,2738.2602794593986
35,LCS,Spring,2016,Golden Guardians,
35,LCS,Spring,2016,Clutch Gaming,
35,LCS,Spring,2016,EnVyUs,
35,LCS,Spring,2016,Team Liquid,2712.695877594283
35,LCS,Spring,2016,Team SoloMid,2719.374793826304
35,LCS,Spring,2016,Team Impulse,2683.021935773331
35,LCS,Spring,2016,Flyquest,
35,LCS,Spring,2016,Counter Logic Gaming,2712.78401055308
35,LCS,Spring,2016,Echo Fox,2626.3272864919213
35,LCS,Spring,2016,Phoenix1,
35,LCS,Spring,2016,Cloud9,2717.9964657522537
36,LCS,Spring,2016,Team SoloMid,2719.374793826304
36,LCS,Spring,2016,Flyquest,
36,LCS,Spring,2016,Clutch Gaming,
36,LCS,Spring,2016,Counter Logic Gaming,2712.78401055308
36,LCS,Spring,2016,Renegades,2614.5381804686162
36,LCS,Spring,2016,NRG Esports,2717.0951214415186
36,LCS,Spring,2016,Immortals,2831.8825865342355
36,LCS,Spring,2016,100 Thieves,
36,LCS,Spring,2016,Apex,
36,LCS,Spring,2016,FlyQuest,
36,LCS,Spring,2016,Team Liquid,2712.695877594283
36,LCS,Spring,2016,Golden Guardians,
36,LCS,Spring,2016,OpTic Gaming,
36,LCS,Spring,2016,EnVyUs,
36,LCS,Spring,2016,Phoenix1,
36,LCS,Spring,2016,Team Impulse,2683.021935773331
36,LCS,Spring,2016,Echo Fox,2626.3272864919213
36,LCS,Spring,2016,Dignitas,2643.1185835465767
36,LCS,Spring,2016,Cloud9,2739.1616237701337
37,LCS,Spring,2016,Cloud9,2739.1616237701337
37,LCS,Spring,2016,Echo Fox,2626.3272864919213
37,LCS,Spring,2016,Counter Logic Gaming,2712.78401055308
37,LCS,Spring,2016,Flyquest,
37,LCS,Spring,2016,Apex,
37,LCS,Spring,2016,Team Impulse,2683.021935773331
37,LCS,Spring,2016,Team SoloMid,2733.516637312706
37,LCS,Spring,2016,Clutch Gaming,
37,LCS,Spring,2016,EnVyUs,
37,LCS,Spring,2016,NRG Esports,2717.0951214415186
37,LCS,Spring,2016,Golden Guardians,
37,LCS,Spring,2016,FlyQuest,
37,LCS,Spring,2016,Phoenix1,
37,LCS,Spring,2016,100 Thieves,
37,LCS,Spring,2016,Immortals,2831.8825865342355
37,LCS,Spring,2016,Dignitas,2643.1185835465767
37,LCS,Spring,2016,Team Liquid,2712.695877594283
37,LCS,Spring,2016,Renegades,2600.3963369822145
37,LCS,Spring,2016,OpTic Gaming,
38,LCS,Spring,2016,FlyQuest,
38,LCS,Spring,2016,NRG Esports,2717.0951214415186
38,LCS,Spring,2016,Apex,
38,LCS,Spring,2016,Flyquest,
38,LCS,Spring,2016,Immortals,2831.8825865342355
38,LCS,Spring,2016,OpTic Gaming,
38,LCS,Spring,2016,EnVyUs,
38,LCS,Spring,2016,Golden Guardians,
38,LCS,Spring,2016,Phoenix1,
38,LCS,Spring,2016,Clutch Gaming,
38,LCS,Spring,2016,Counter Logic Gaming,2731.074946138908
38,LCS,Spring,2016,Team Impulse,2664.7310001875026
38,LCS,Spring,2016,Echo Fox,2626.3272864919213
38,LCS,Spring,2016,Team Liquid,2712.695877594283
38,LCS,Spring,2016,Dignitas,2643.1185835465767
38,LCS,Spring,2016,Team SoloMid,2733.516637312706
38,LCS,Spring,2016,100 Thieves,
38,LCS,Spring,2016,Cloud9,2739.1616237701337
38,LCS,Spring,2016,Renegades,2600.3963369822145
39,LCS,Spring,2016,Clutch Gaming,
39,LCS,Spring,2016,Team Impulse,2664.7310001875026
39,LCS,Spring,2016,FlyQuest,
39,LCS,Spring,2016,Phoenix1,
39,LCS,Spring,2016,OpTic Gaming,
39,LCS,Spring,2016,EnVyUs,
39,LCS,Spring,2016,Dignitas,2662.152750642467
39,LCS,Spring,2016,Team SoloMid,2733.516637312706
39,LCS,Spring,2016,Team Liquid,2712.695877594283
39,LCS,Spring,2016,Renegades,2600.3963369822145
39,LCS,Spring,2016,100 Thieves,
39,LCS,Spring,2016,Immortals,2831.8825865342355
39,LCS,Spring,2016,Echo Fox,2607.293119396031
39,LCS,Spring,2016,Counter Logic Gaming,2731.074946138908
39,LCS,Spring,2016,NRG Esports,2717.0951214415186
39,LCS,Spring,2016,Golden Guardians,
39,LCS,Spring,2016,Cloud9,2739.1616237701337
39,LCS,Spring,2016,Apex,
39,LCS,Spring,2016,Flyquest,
40,LCS,Spring,2016,Cloud9,2739.1616237701337
40,LCS,Spring,2016,Clutch Gaming,
40,LCS,Spring,2016,Team SoloMid,2733.516637312706
40,LCS,Spring,2016,100 Thieves,
40,LCS,Spring,2016,Apex,
40,LCS,Spring,2016,Immortals,2831.8825865342355
40,LCS,Spring,2016,Renegades,2580.793295553294
40,LCS,Spring,2016,NRG Esports,2717.0951214415186
40,LCS,Spring,2016,Echo Fox,2626.896160824952
40,LCS,Spring,2016,Team Impulse,2664.7310001875026
40,LCS,Spring,2016,Flyquest,
40,LCS,Spring,2016,Team Liquid,2712.695877594283
40,LCS,Spring,2016,FlyQuest,
40,LCS,Spring,2016,Dignitas,2662.152750642467
40,LCS,Spring,2016,Phoenix1,
40,LCS,Spring,2016,Golden Guardians,
40,LCS,Spring,2016,OpTic Gaming,
40,LCS,Spring,2016,EnVyUs,
40,LCS,Spring,2016,Counter Logic Gaming,2731.074946138908
41,LCS,Spring,2016,Immortals,2831.8825865342355
41,LCS,Spring,2016,Golden Guardians,
41,LCS,Spring,2016,EnVyUs,
41,LCS,Spring,2016,Dignitas,2662.152750642467
41,LCS,Spring,2016,Clutch Gaming,
41,LCS,Spring,2016,NRG Esports,2697.899430820172
41,LCS,Spring,2016,Phoenix1,
41,LCS,Spring,2016,Apex,
41,LCS,Spring,2016,Team Liquid,2712.695877594283
41,LCS,Spring,2016,Renegades,2580.793295553294
41,LCS,Spring,2016,Counter Logic Gaming,2750.270636760255
41,LCS,Spring,2016,FlyQuest,
41,LCS,Spring,2016,OpTic Gaming,
41,LCS,Spring,2016,Cloud9,2739.1616237701337
41,LCS,Spring,2016,100 Thieves,
41,LCS,Spring,2016,Team Impulse,2664.7310001875026
41,LCS,Spring,2016,Team SoloMid,2733.516637312706
41,LCS,Spring,2016,Echo Fox,2626.896160824952
41,LCS,Spring,2016,Flyquest,
42,LCS,Spring,2016,100 Thieves,
42,LCS,Spring,2016,Immortals,2831.8825865342355
42,LCS,Spring,2016,Flyquest,
42,LCS,Spring,2016,Golden Guardians,
42,LCS,Spring,2016,Echo Fox,2626.896160824952
42,LCS,Spring,2016,Counter Logic Gaming,2750.270636760255
42,LCS,Spring,2016,FlyQuest,
42,LCS,Spring,2016,Team SoloMid,2733.516637312706
42,LCS,Spring,2016,Clutch Gaming,
42,LCS,Spring,2016,Renegades,2580.793295553294
42,LCS,Spring,2016,NRG Esports,2697.899430820172
42,LCS,Spring,2016,EnVyUs,
42,LCS,Spring,2016,Apex,
42,LCS,Spring,2016,Cloud9,2757.6410728472315
42,LCS,Spring,2016,OpTic Gaming,
42,LCS,Spring,2016,Phoenix1,
42,LCS,Spring,2016,Team Impulse,2664.7310001875026
42,LCS,Spring,2016,Dignitas,2662.152750642467
42,LCS,Spring,2016,Team Liquid,2694.2164285171852
43,LCS,Spring,2016,FlyQuest,
43,LCS,Spring,2016,Cloud9,2757.6410728472315
43,LCS,Spring,2016,NRG Esports,2697.899430820172
43,LCS,Spring,2016,Phoenix1,
43,LCS,Spring,2016,Team Impulse,2648.6396838413452
43,LCS,Spring,2016,Flyquest,
43,LCS,Spring,2016,Counter Logic Gaming,2750.270636760255
43,LCS,Spring,2016,Team SoloMid,2749.607953658863
43,LCS,Spring,2016,Golden Guardians,
43,LCS,Spring,2016,Immortals,2831.8825865342355
43,LCS,Spring,2016,EnVyUs,
43,LCS,Spring,2016,Echo Fox,2626.896160824952
43,LCS,Spring,2016,100 Thieves,
43,LCS,Spring,2016,Team Liquid,2694.2164285171852
43,LCS,Spring,2016,Renegades,2580.793295553294
43,LCS,Spring,2016,Clutch Gaming,
43,LCS,Spring,2016,OpTic Gaming,
43,LCS,Spring,2016,Apex,
43,LCS,Spring,2016,Dignitas,2662.152750642467
44,LCS,Spring,2016,Clutch Gaming,
44,LCS,Spring,2016,Cloud9,2757.6410728472315
44,LCS,Spring,2016,Apex,
44,LCS,Spring,2016,Team SoloMid,2749.607953658863
44,LCS,Spring,2016,100 Thieves,
44,LCS,Spring,2016,Dignitas,2651.213597978522
44,LCS,Spring,2016,Echo Fox,2626.896160824952
44,LCS,Spring,2016,Team Impulse,2648.6396838413452
44,LCS,Spring,2016,FlyQuest,
44,LCS,Spring,2016,Team Liquid,2694.2164285171852
44,LCS,Spring,2016,Counter Logic Gaming,2750.270636760255
44,LCS,Spring,2016,Immortals,2842.8217391981802
44,LCS,Spring,2016,Flyquest,
44,LCS,Spring,2016,NRG Esports,2697.899430820172
44,LCS,Spring,2016,Phoenix1,
44,LCS,Spring,2016,Renegades,2580.793295553294
44,LCS,Spring,2016,EnVyUs,
44,LCS,Spring,2016,OpTic Gaming,
44,LCS,Spring,2016,Golden Guardians,
45,LCS,Spring,2016,OpTic Gaming,
45,LCS,Spring,2016,Dignitas,2651.213597978522
45,LCS,Spring,2016,Immortals,2842.8217391981802
45,LCS,Spring,2016,Phoenix1,
45,LCS,Spring,2016,Apex,
45,LCS,Spring,2016,Cloud9,2757.6410728472315
45,LCS,Spring,2016,Counter Logic Gaming,2750.270636760255
45,LCS,Spring,2016,Clutch Gaming,
45,LCS,Spring,2016,Renegades,2580.793295553294
45,LCS,Spring,2016,100 Thieves,
45,LCS,Spring,2016,Team SoloMid,2749.607953658863
45,LCS,Spring,2016,Team Impulse,2648.6396838413452
45,LCS,Spring,2016,Golden Guardians,
45,LCS,Spring,2016,Echo Fox,2650.9274712491724
45,LCS,Spring,2016,NRG Esports,2673.8681203959513
45,LCS,Spring,2016,Team Liquid,2694.2164285171852
45,LCS,Spring,2016,Flyquest,
45,LCS,Spring,2016,EnVyUs,
45,LCS,Spring,2016,FlyQuest,
46,LCS,Spring,2016,Flyquest,
46,LCS,Spring,2016,Dignitas,2651.213597978522
46,LCS,Spring,2016,Team Liquid,2694.2164285171852
46,LCS,Spring,2016,FlyQuest,
46,LCS,Spring,2016,Phoenix1,
46,LCS,Spring,2016,EnVyUs,
46,LCS,Spring,2016,Apex,
46,LCS,Spring,2016,Cloud9,2757.6410728472315
46,LCS,Spring,2016,Counter Logic Gaming,2730.232489700749
46,LCS,Spring,2016,Renegades,2580.793295553294
46,LCS,Spring,2016,Team Impulse,2648.6396838413452
46,LCS,Spring,2016,Echo Fox,2650.9274712491724
46,LCS,Spring,2016,100 Thieves,
46,LCS,Spring,2016,OpTic Gaming,
46,LCS,Spring,2016,Golden Guardians,
46,LCS,Spring,2016,NRG Esports,2673.8681203959513
46,LCS,Spring,2016,Team SoloMid,2769.6461007183693
46,LCS,Spring,2016,Immortals,2842.8217391981802
46,LCS,Spring,2016,Clutch Gaming,
47,LCS,Spring,2016,Team Liquid,2694.2164285171852
47,LCS,Spring,2016,Dignitas,2651.213597978522
47,LCS,Spring,2016,Apex,
47,LCS,Spring,2016,Team Impulse,2648.6396838413452
47,LCS,Spring,2016,Counter Logic Gaming,2730.232489700749
47,LCS,Spring,2016,Clutch Gaming,
47,LCS,Spring,2016,FlyQuest,
47,LCS,Spring,2016,Immortals,2858.014284522764
47,LCS,Spring,2016,OpTic Gaming,
47,LCS,Spring,2016,EnVyUs,
47,LCS,Spring,2016,NRG Esports,2673.8681203959513
47,LCS,Spring,2016,Cloud9,2742.448527522648
47,LCS,Spring,2016,Echo Fox,2650.9274712491724
47,LCS,Spring,2016,Golden Guardians,
47,LCS,Spring,2016,100 Thieves,
47,LCS,Spring,2016,Team SoloMid,2769.6461007183693
47,LCS,Spring,2016,Phoenix1,
47,LCS,Spring,2016,Flyquest,
47,LCS,Spring,2016,Renegades,2580.793295553294
48,LCS,Spring,2016,EnVyUs,
48,LCS,Spring,2016,Cloud9,2742.448527522648
48,LCS,Spring,2016,Immortals,2858.014284522764
48,LCS,Spring,2016,Golden Guardians,
48,LCS,Spring,2016,Team Impulse,2648.6396838413452
48,LCS,Spring,2016,Apex,
48,LCS,Spring,2016,Dignitas,2651.213597978522
48,LCS,Spring,2016,Team Liquid,2707.9097371587122
48,LCS,Spring,2016,Phoenix1,
48,LCS,Spring,2016,Renegades,2567.099986911767
48,LCS,Spring,2016,Team SoloMid,2769.6461007183693
48,LCS,Spring,2016,Counter Logic Gaming,2730.232489700749
48,LCS,Spring,2016,100 Thieves,
48,LCS,Spring,2016,Clutch Gaming,
48,LCS,Spring,2016,Echo Fox,2650.9274712491724
48,LCS,Spring,2016,Flyquest,
48,LCS,Spring,2016,OpTic Gaming,
48,LCS,Spring,2016,NRG Esports,2673.8681203959513
48,LCS,Spring,2016,FlyQuest,
49,LCS,Spring,2016,Team SoloMid,2769.6461007183693
49,LCS,Spring,2016,100 Thieves,
49,LCS,Spring,2016,Clutch Gaming,
49,LCS,Spring,2016,OpTic Gaming,
49,LCS,Spring,2016,Echo Fox,2650.9274712491724
49,LCS,Spring,2016,Immortals,2858.014284522764
49,LCS,Spring,2016,Counter Logic Gaming,2730.232489700749
49,LCS,Spring,2016,Renegades,2567.099986911767
49,LCS,Spring,2016,Cloud9,2742.448527522648
49,LCS,Spring,2016,EnVyUs,
49,LCS,Spring,2016,Golden Guardians,
49,LCS,Spring,2016,Team Liquid,2707.9097371587122
49,LCS,Spring,2016,Phoenix1,
49,LCS,Spring,2016,Dignitas,2631.0654342810058
49,LCS,Spring,2016,NRG Esports,2673.8681203959513
49,LCS,Spring,2016,Apex,
49,LCS,Spring,2016,Team Impulse,2668.7878475388616
49,LCS,Spring,2016,FlyQuest,
49,LCS,Spring,2016,Flyquest,
50,LCS,Spring,2016,Flyquest,
50,LCS,Spring,2016,Echo Fox,2650.9274712491724
50,LCS,Spring,2016,Team Liquid,2707.9097371587122
50,LCS,Spring,2016,100 Thieves,
50,LCS,Spring,2016,Counter Logic Gaming,2730.232489700749
50,LCS,Spring,2016,FlyQuest,
50,LCS,Spring,2016,NRG Esports,2691.4165896987706
50,LCS,Spring,2016,OpTic Gaming,
50,LCS,Spring,2016,Apex,
50,LCS,Spring,2016,Immortals,2858.014284522764
50,LCS,Spring,2016,Team SoloMid,2769.6461007183693
50,LCS,Spring,2016,Renegades,2567.099986911767
50,LCS,Spring,2016,Dignitas,2613.5169649781865
50,LCS,Spring,2016,Phoenix1,
50,LCS,Spring,2016,EnVyUs,
50,LCS,Spring,2016,Cloud9,2742.448527522648
50,LCS,Spring,2016,Clutch Gaming,
50,LCS,Spring,2016,Golden Guardians,
50,LCS,Spring,2016,Team Impulse,2668.7878475388616
51,LCS,Spring,2016,Flyquest,
51,LCS,Spring,2016,OpTic Gaming,
51,LCS,Spring,2016,Apex,
51,LCS,Spring,2016,FlyQuest,
51,LCS,Spring,2016,Dignitas,2613.5169649781865
51,LCS,Spring,2016,EnVyUs,
51,LCS,Spring,2016,100 Thieves,
51,LCS,Spring,2016,Clutch Gaming,
51,LCS,Spring,2016,Echo Fox,2650.9274712491724
51,LCS,Spring,2016,Team SoloMid,2769.6461007183693
51,LCS,Spring,2016,Cloud9,2742.448527522648
51,LCS,Spring,2016,Team Liquid,2707.9097371587122
51,LCS,Spring,2016,Golden Guardians,
51,LCS,Spring,2016,Immortals,2861.1704221948357
51,LCS,Spring,2016,Phoenix1,
51,LCS,Spring,2016,Counter Logic Gaming,2730.232489700749
51,LCS,Spring,2016,NRG Esports,2691.4165896987706
51,LCS,Spring,2016,Renegades,2563.943849239695
51,LCS,Spring,2016,Team Impulse,2668.7878475388616
52,LCS,Spring,2016,Team SoloMid,2758.8648867181864
52,LCS,Spring,2016,Echo Fox,2650.9274712491724
52,LCS,Spring,2016,Team Liquid,2707.9097371587122
52,LCS,Spring,2016,Renegades,2563.943849239695
52,LCS,Spring,2016,Team Impulse,2668.7878475388616
52,LCS,Spring,2016,Golden Guardians,
52,LCS,Spring,2016,FlyQuest,
52,LCS,Spring,2016,Immortals,2861.1704221948357
52,LCS,Spring,2016,EnVyUs,
52,LCS,Spring,2016,100 Thieves,
52,LCS,Spring,2016,OpTic Gaming,
52,LCS,Spring,2016,Clutch Gaming,
52,LCS,Spring,2016,Flyquest,
52,LCS,Spring,2016,Dignitas,2613.5169649781865
52,LCS,Spring,2016,NRG Esports,2691.4165896987706
52,LCS,Spring,2016,Cloud9,2753.229741522831
52,LCS,Spring,2016,Counter Logic Gaming,2730.232489700749
52,LCS,Spring,2016,Phoenix1,
52,LCS,Spring,2016,Apex,
53,LCS,Spring,2016,Team SoloMid,2758.8648867181864
53,LCS,Spring,2016,Clutch Gaming,
53,LCS,Spring,2016,Dignitas,2613.5169649781865
53,LCS,Spring,2016,Team Impulse,2660.5381565374014
53,LCS,Spring,2016,NRG Esports,2691.4165896987706
53,LCS,Spring,2016,EnVyUs,
53,LCS,Spring,2016,Flyquest,
53,LCS,Spring,2016,Team Liquid,2707.9097371587122
53,LCS,Spring,2016,OpTic Gaming,
53,LCS,Spring,2016,FlyQuest,
53,LCS,Spring,2016,Golden Guardians,
53,LCS,Spring,2016,Cloud9,2753.229741522831
53,LCS,Spring,2016,Phoenix1,
53,LCS,Spring,2016,Apex,
53,LCS,Spring,2016,Counter Logic Gaming,2738.482180702209
53,LCS,Spring,2016,Immortals,2861.1704221948357
53,LCS,Spring,2016,Renegades,2563.943849239695
53,LCS,Spring,2016,Echo Fox,2650.9274712491724
53,LCS,Spring,2016,100 Thieves,
54,LCS,Spring,2016,100 Thieves,
54,LCS,Spring,2016,OpTic Gaming,
54,LCS,Spring,2016,Team Liquid,2696.284204528034
54,LCS,Spring,2016,Phoenix1,
54,LCS,Spring,2016,Flyquest,
54,LCS,Spring,2016,Echo Fox,2662.5530038798506
54,LCS,Spring,2016,EnVyUs,
54,LCS,Spring,2016,NRG Esports,2691.4165896987706
54,LCS,Spring,2016,Apex,
54,LCS,Spring,2016,Golden Guardians,
54,LCS,Spring,2016,FlyQuest,
54,LCS,Spring,2016,Counter Logic Gaming,2738.482180702209
54,LCS,Spring,2016,Immortals,2861.1704221948357
54,LCS,Spring,2016,Cloud9,2753.229741522831
54,LCS,Spring,2016,Renegades,2563.943849239695
54,LCS,Spring,2016,Team SoloMid,2758.8648867181864
54,LCS,Spring,2016,Dignitas,2613.5169649781865
54,LCS,Spring,2016,Clutch Gaming,
54,LCS,Spring,2016,Team Impulse,2660.5381565374014
55,LCS,Spring,2016,Golden Guardians,
55,LCS,Spring,2016,100 Thieves,
55,LCS,Spring,2016,Echo Fox,2662.5530038798506
55,LCS,Spring,2016,Renegades,2558.5835740670036
55,LCS,Spring,2016,NRG Esports,2691.4165896987706
55,LCS,Spring,2016,FlyQuest,
55,LCS,Spring,2016,Cloud9,2753.229741522831
55,LCS,Spring,2016,Clutch Gaming,
55,LCS,Spring,2016,Flyquest,
55,LCS,Spring,2016,Apex,
55,LCS,Spring,2016,Team SoloMid,2758.8648867181864
55,LCS,Spring,2016,Phoenix1,
55,LCS,Spring,2016,OpTic Gaming,
55,LCS,Spring,2016,Team Impulse,2660.5381565374014
55,LCS,Spring,2016,Counter Logic Gaming,2743.8424558749
55,LCS,Spring,2016,Immortals,2861.1704221948357
55,LCS,Spring,2016,Dignitas,2613.5169649781865
55,LCS,Spring,2016,Team Liquid,2696.284204528034
55,LCS,Spring,2016,EnVyUs,
56,LCS,Spring,2016,Counter Logic Gaming,2743.8424558749
56,LCS,Spring,2016,FlyQuest,
56,LCS,Spring,2016,Team Liquid,2696.284204528034
56,LCS,Spring,2016,Apex,
56,LCS,Spring,2016,Immortals,2861.1704221948357
56,LCS,Spring,2016,Cloud9,2753.229741522831
56,LCS,Spring,2016,OpTic Gaming,
56,LCS,Spring,2016,Clutch Gaming,
56,LCS,Spring,2016,100 Thieves,
56,LCS,Spring,2016,Dignitas,2627.472317216766
56,LCS,Spring,2016,Team Impulse,2660.5381565374014
56,LCS,Spring,2016,Team SoloMid,2744.909534479607
56,LCS,Spring,2016,Phoenix1,
56,LCS,Spring,2016,NRG Esports,2691.4165896987706
56,LCS,Spring,2016,Golden Guardians,
56,LCS,Spring,2016,Echo Fox,2662.5530038798506
56,LCS,Spring,2016,Flyquest,
56,LCS,Spring,2016,EnVyUs,
56,LCS,Spring,2016,Renegades,2558.5835740670036
57,LCS,Spring,2016,Immortals,2861.1704221948357
57,LCS,Spring,2016,OpTic Gaming,
57,LCS,Spring,2016,Phoenix1,
57,LCS,Spring,2016,Team Liquid,2696.284204528034
57,LCS,Spring,2016,Apex,
57,LCS,Spring,2016,Renegades,2558.5835740670036
57,LCS,Spring,2016,Golden Guardians,
57,LCS,Spring,2016,NRG Esports,2683.1771784050966
57,LCS,Spring,2016,Team Impulse,2660.5381565374014
57,LCS,Spring,2016,Flyquest,
57,LCS,Spring,2016,Counter Logic Gaming,2743.8424558749
57,LCS,Spring,2016,100 Thieves,
57,LCS,Spring,2016,EnVyUs,
57,LCS,Spring,2016,Echo Fox,2662.5530038798506
57,LCS,Spring,2016,FlyQuest,
57,LCS,Spring,2016,Clutch Gaming,
57,LCS,Spring,2016,Cloud9,2761.469152816505
57,LCS,Spring,2016,Team SoloMid,2744.909534479607
57,LCS,Spring,2016,Dignitas,2627.472317216766
58,LCS,Spring,2016,Cloud9,2761.469152816505
58,LCS,Spring,2016,Flyquest,
58,LCS,Spring,2016,Golden Guardians,
58,LCS,Spring,2016,NRG Esports,2683.1771784050966
58,LCS,Spring,2016,OpTic Gaming,
58,LCS,Spring,2016,Echo Fox,2672.495012561753
58,LCS,Spring,2016,Immortals,2861.1704221948357
58,LCS,Spring,2016,Team SoloMid,2744.909534479607
58,LCS,Spring,2016,Team Impulse,2650.596147855499
58,LCS,Spring,2016,Counter Logic Gaming,2743.8424558749
58,LCS,Spring,2016,FlyQuest,
58,LCS,Spring,2016,EnVyUs,
58,LCS,Spring,2016,Clutch Gaming,
58,LCS,Spring,2016,Team Liquid,2696.284204528034
58,LCS,Spring,2016,Dignitas,2627.472317216766
58,LCS,Spring,2016,Phoenix1,
58,LCS,Spring,2016,Renegades,2558.5835740670036
58,LCS,Spring,2016,Apex,
58,LCS,Spring,2016,100 Thieves,
59,LCS,Spring,2016,Flyquest,
59,LCS,Spring,2016,Golden Guardians,
59,LCS,Spring,2016,Dignitas,2627.472317216766
59,LCS,Spring,2016,Immortals,2866.7514923768053
